"","Country","Code","Year","Unsafe.water.source..deaths.","Poor.sanitation..deaths.","No.access.to.handwashing.facility..deaths.","Household.air.pollution..deaths.","Outdoor.air.pollution..deaths.","Non.exclusive.breastfeeding..deaths.","Discontinued.breastfeeding..deaths.","Child.wasting..deaths.","Child.stunting..deaths.","Low.birth.weight..deaths.","Secondhand.smoke..deaths.","Alcohol.use..deaths.","Drug.use..deaths.","Diet.low.in.fruits..deaths.","Diet.low.in.vegetables..deaths.","Unsafe.sex..deaths.","Low.physical.activity..deaths.","High.blood.sugar..deaths.","High.cholesterol..deaths.","High.body.mass.index..obesity...deaths.","High.blood.pressure..deaths.","Smoking..deaths.","Iron.deficiency..deaths.","Zinc.deficiency..deaths.","Vitamin.A.deficiency..deaths.","Low.bone.mineral.density..deaths.","Life.expectancy"
"777","Lesotho","LSO",2016,1456.88547244,1281.27033243,1151.00074915,1485.69150069,1021.09066516,239.205659609,27.7232405175,917.684251873,180.739720073,659.333341516,441.096859597,3512.39506663,242.506987322,977.043371948,560.555550087,9461.275749,261.064680814,3116.55567962,432.773041283,2080.35583429,2927.35285226,2114.83487708,6.91901078984,11.8818786289,121.00366298,65.795176737,NA
"778","Liberia","LBR",1990,3056.83201888,2617.25505359,2454.91650499,2710.46857564,546.84677209,1082.77622439,107.992488703,5311.32321796,1741.12996971,1609.65079662,255.783492801,1232.92454779,13.834832318,318.761793955,267.501035613,262.706044144,126.016266275,509.398350963,329.684299663,593.534470088,1247.34751201,387.768859416,33.8992111111,155.313705713,1043.41856397,52.5671327559,NA
"779","Liberia","LBR",1995,3906.69137723,3363.28474724,2873.20618557,2489.6791527,501.598155653,1162.43138617,96.6451962937,5385.41604898,1680.75472275,1521.80842223,222.86123412,1278.52307276,28.1370075528,323.199632701,284.534494373,724.395851574,137.00129543,545.014265189,354.161154832,589.869346357,1274.29328335,366.962843453,33.6856671757,280.110738312,959.888350006,55.6044703459,NA
"780","Liberia","LBR",2000,4936.11365321,4266.92985767,3486.97296152,2761.6554751,592.181969912,1250.02800374,91.5468480588,5642.6058641,1595.11438416,1747.52565865,232.629051076,1505.49284254,71.5575460482,467.202970666,414.571979619,1851.50519729,198.349214848,791.957985114,502.671479589,839.358522848,1827.03708351,518.043625331,45.5010355923,434.65164168,863.472074148,76.4106284528,51.9
"781","Liberia","LBR",2005,4075.84537353,3475.15446104,2848.99350496,2396.0112613,505.218432311,849.287662425,74.6091901891,4050.86108259,795.249007301,1437.24527169,189.987433797,1350.01490116,105.045805165,546.04264437,473.688849642,2554.48087098,226.775369547,908.494472588,573.396862947,1077.06477866,2095.94573465,553.02644248,44.5418420086,323.899785059,529.698145649,83.9519679808,55.3
"782","Liberia","LBR",2006,3964.6012359,3368.87985675,2774.20092661,2406.42849148,513.938887164,797.93430525,70.8430648998,3807.16932219,722.882606549,1407.75162965,189.296858207,1346.94221221,109.305573909,579.074122141,499.408770928,2611.33649231,237.946419848,956.05549161,601.146924357,1155.97133751,2199.95495886,582.7978296,44.1981963908,298.489366878,498.478326834,87.1703844371,56.7
"783","Liberia","LBR",2010,3743.17992416,3104.50695628,2647.68646719,2641.19014841,586.927633513,663.797008404,62.6889250185,3343.33962393,592.808212484,1358.11094935,203.924131578,1422.79171538,112.691509019,729.588820571,620.956569164,2456.39110378,297.789103071,1211.66067032,745.804693039,1574.79451596,2732.51244642,724.935732866,50.8642636175,242.057408826,464.396049338,105.814644329,59.7
"784","Liberia","LBR",2016,2913.09510481,2339.23353673,2126.98616581,2695.20664477,967.976014062,423.451290424,42.9381865537,2316.34190071,398.919422612,1161.04164896,192.87210992,1507.66841462,106.069855211,829.100699692,714.647673245,1914.36000363,349.829672406,1470.17127227,875.916919897,1973.07280935,3187.12417031,820.205499936,45.868928869,134.742164375,353.769926616,126.641097373,NA
"785","Libya","LBY",1990,141.940872683,132.565509759,50.3672339272,122.615184112,1197.40299546,87.0686850862,9.54843902134,336.119213642,69.7445640856,999.021895486,314.447829747,35.914033254,69.9898376145,443.604006427,213.157893581,52.1100679409,446.351581889,1808.13948862,1447.92105518,2067.40676051,2844.45430295,1330.58839808,2.89530801954,8.6252173483,10.9491910153,71.2648476288,NA
"786","Libya","LBY",1995,95.0959204576,88.4250466775,37.448803192,98.6173808222,1322.16444449,57.3047608472,6.13378041397,225.020759754,40.4767596438,964.044487793,349.537661853,42.8074965436,93.8165467583,535.426117068,281.498993676,62.6207447294,520.922548423,2160.18084295,1652.0274056,2460.52797619,3355.67840399,1506.73226655,2.89096582005,7.7431848975,3.77438978786,84.65160181,NA
"787","Libya","LBY",2000,64.6507432861,59.4359709281,33.2375644092,75.0886226356,1560.27573081,38.7138259041,3.94978993103,167.419375525,29.8023938831,927.787220842,400.12215419,47.7793986124,126.346731865,681.020875005,386.908537768,77.700636962,636.889685986,2683.09754224,2023.65010273,3065.89633154,4228.10665505,1818.87455456,2.91819651996,6.6728352843,3.0467816187,103.173367986,78
"788","Libya","LBY",2005,46.9686827555,40.8157410723,29.8893376208,41.8776966099,1732.12669927,26.8105822365,2.81612714824,126.712250723,22.3735602096,775.060293423,431.322006594,47.6180461087,160.115113763,789.003008158,468.23427604,92.8023373192,734.154457932,3161.19863253,2330.2430415,3612.36909745,4925.15307361,2119.92661682,2.85052310755,5.38683931864,1.50291299797,113.072296652,71.9
"789","Libya","LBY",2006,44.0203623457,37.3789939876,28.8373433708,36.5245401068,1783.32182495,24.711391266,2.64478355868,115.972627278,19.4005018288,723.242110289,437.701468761,52.8939831518,166.928762085,793.447910457,471.900509442,95.4105379952,748.209065751,3260.13433798,2379.69630362,3713.33780113,5022.36232771,2180.15642823,2.79156550904,5.05129778154,0.929448859296,115.580122937,72.2
"790","Libya","LBY",2010,33.719829029,24.8868957923,25.1173736589,20.2809228026,2009.39509835,16.7325611513,1.94809480758,78.7633136709,12.0128850192,489.749853349,459.276047796,53.1156424376,194.797206406,796.7101938,469.117959588,106.567030636,815.419154027,3749.73715574,2559.83299305,4179.86496796,5406.96947508,2440.89676105,2.65788436095,3.44319701952,0.547460394803,134.073605196,72.8
"791","Libya","LBY",2016,25.929630127,17.0288198812,23.8589666568,10.0653801618,2421.25656697,7.53628883669,0.849161055757,38.2949849181,5.57550393534,227.199798327,533.60120373,61.2767834077,252.664163927,1162.12170957,744.685473331,125.537590476,1032.00314267,4439.71337106,3324.81202986,5211.57627569,6948.82343196,3130.08210589,2.12659988526,2.13470548929,0.530005758605,157.980018718,NA
"792","Lithuania","LTU",1990,8.8698809149,6.3069409004,7.22447424787,128.650682691,3522.51838625,9.29939672696,0.868360762819,27.4686439853,3.85636243445,117.0675966,743.962871755,2795.46924953,408.17638389,2862.30872396,2596.88617818,244.34388254,2262.8030613,2642.40386797,9087.36726839,4593.1131757,13669.521701,6105.24836513,3.47791611522,0.42716063993,0.00610685659944,192.104691867,NA
"793","Lithuania","LTU",1995,8.41729433305,5.71503618398,8.6720233208,122.729155712,3576.05608272,8.60808447533,0.64925255111,24.5374815482,3.81073496067,83.7459099656,809.201015372,3479.15263253,342.763613636,3408.74200211,3046.98722061,272.970914396,2551.69501951,3010.92969277,10396.4055327,5577.63994574,15872.2130159,7058.93353367,0.877880616084,0.323717736617,0.0045224791676,209.672782104,NA
"794","Lithuania","LTU",2000,3.73401410239,2.58952442249,7.80063317701,93.8601963183,2665.79432395,5.29497536731,0.234985621125,16.0857133488,2.09011701792,50.5033089508,665.091722105,3215.11230641,395.390709451,2800.74135267,2381.1315924,239.190797004,2142.22789344,2759.81552866,8064.56936989,4748.28979699,13076.7926584,5428.84467864,0.591026309031,0.211787732692,0.00142411754061,185.965881689,71.6
"795","Lithuania","LTU",2005,2.88271927283,2.04284472209,9.62203298339,170.174811093,2918.15781691,3.63546270664,0.116660815593,10.2032305683,1.07932192385,36.1125916097,676.643583747,4673.53196362,562.181498815,3147.81908271,2554.97622979,249.079989512,2419.90566171,3334.90385297,8803.69417762,5639.5505601,14710.0308509,6166.26632053,0.569583934712,0.151120189329,0.000703099487272,218.527593523,78
"796","Lithuania","LTU",2006,2.95955240853,2.10001470183,9.9906479562,170.242332512,2996.90043009,3.63208168903,0.119784269182,9.79508621804,1.01280304724,35.7247943752,688.721924929,4955.39492264,601.796815838,3204.86832927,2573.82500082,253.66134051,2469.39781527,3456.19020153,8978.04728302,5869.58796431,15067.60943,6269.70421315,0.524760963983,0.153255591879,0.000737716089231,223.146691363,76
"797","Lithuania","LTU",2010,3.32545130205,2.35791892166,8.89547480918,141.257446072,2802.14907516,2.43438752977,0.114240617839,6.07372228757,0.57286674577,23.525373027,622.625529354,4549.48802233,562.8446888,2811.06760689,2213.35514714,241.852189445,2384.64993278,3346.01823446,8462.48843564,5679.02882047,14232.9972055,5369.05224939,0.558437661949,0.119203857298,0.000787969132042,202.73724238,72.4
"798","Lithuania","LTU",2016,3.7021576393,2.60870178513,7.69478806127,113.215174444,2495.63771157,1.84903102657,0.0987210739906,4.44617491279,0.379255461207,15.7882776393,557.010621503,4126.70590356,490.922759542,2513.76084844,1908.28155233,194.821649228,2402.49924772,3348.6165312,8371.35336291,5544.1894993,13929.7511599,4646.44259679,0.531439400106,0.115101832723,0.000474563866777,209.908212498,NA
"799","Luxembourg","LUX",1990,0.277081195044,0.213542290401,0.696456359275,10.0408646484,243.742505181,0.255741627599,0.0226325410555,0.52070191657,0.0257169285375,7.33178378301,57.4533630257,360.9677409,38.885790423,81.3318498997,171.599739205,18.529829197,153.465122908,370.526048535,451.821159045,369.307776347,1099.27871304,698.980682181,0.0365354910899,0.0252601443671,0.00215654869029,34.5096036058,NA
"800","Luxembourg","LUX",1995,0.258394277237,0.182691399107,0.709600729407,6.44778593778,210.924777157,0.178507189843,0.0169484922096,0.354470226502,0.0146108838265,5.44900318057,51.6527860077,322.734941997,44.4176905044,56.7158322929,145.652069427,18.3119118075,136.165026826,338.559811701,397.023473647,365.565859465,966.772616537,665.968006811,0.036582279595,0.0243936750765,0.00200230842744,35.5491561155,NA
"801","Luxembourg","LUX",2000,0.336128827586,0.188757930961,0.823876972475,4.84999042463,185.034234593,0.17312133431,0.0198239756484,0.301314440427,0.0120876750463,4.24558872655,44.9805440381,360.06058123,44.3879208612,59.7317753558,127.688387438,13.9879749134,121.568552853,312.631971341,345.546626739,344.315553513,858.683231104,605.365729371,0.0371435591374,0.0220428175789,0.00180644787511,39.3518615032,77.8
"802","Luxembourg","LUX",2005,0.588782670567,0.256429864501,0.979993010974,3.84404178621,168.007058867,0.165001236875,0.0247113163643,0.23288018485,0.00930568901193,2.59555154962,40.252381776,424.280904273,42.984034272,67.9279514951,111.531503461,13.4311180969,111.674214648,292.675718533,311.352740712,335.806613855,782.15951916,576.308769452,0.0420113182669,0.0172459161701,0.00207883130365,40.6567820931,78.8
"803","Luxembourg","LUX",2006,0.656622303945,0.275856178414,1.00466321127,3.58421559018,164.449691698,0.157916396962,0.0246770291934,0.218112423333,0.00861428253049,2.28286877369,39.4711529568,431.587038769,42.7551379201,68.2729611382,107.427051337,13.2942837988,108.798561761,290.843798097,303.017863925,332.618487584,762.428385866,565.877557988,0.0413265950135,0.0161567528429,0.00198073362025,41.3912670045,79.4
"804","Luxembourg","LUX",2010,0.872175642757,0.32823834522,1.14302688519,2.92712353251,160.651737384,0.18300986531,0.0313293140262,0.234172010376,0.00895038878557,2.15856186772,37.9562067757,458.065219205,43.6805654048,55.8585798518,95.1019226995,12.6325884806,104.665800337,299.355183369,281.28700146,332.377242631,730.867328116,564.468110551,0.0450217280678,0.016620971348,0.00209179495919,47.2634567957,86
"805","Luxembourg","LUX",2016,1.04712734881,0.353196059837,1.36833484127,2.4556602405,175.470193833,0.136996577059,0.0250776649827,0.169498337883,0.00628577188384,1.69797204006,42.0618845424,498.611950514,51.8428562427,57.0740989266,100.48987981,14.0126497032,117.77673797,337.457748338,310.758536527,386.317751587,819.799083097,597.812557307,0.0517067510995,0.0119131377507,0.00139105570272,58.8623266966,NA
"806","Macedonia","MKD",1990,61.3155157382,42.2434375584,12.4147969995,1309.56788985,1536.69476472,83.5403836885,12.5206478229,179.035593929,15.9165027407,324.41662964,358.264416419,802.259059535,57.9253271103,1031.980741,330.621355777,68.9110941229,536.402131753,1508.42229553,2014.76502429,2273.23398657,5514.88639271,2782.55244105,0.483342343179,2.7218449405,0.310109765038,33.8500792464,NA
"807","Macedonia","MKD",1995,36.6303432268,24.2636312769,7.36556021384,1207.83107269,1452.08784499,42.3442279071,6.94858114625,89.8286110651,7.54668943501,242.29577478,358.827784095,806.414280914,66.1832080778,1080.15717372,332.905307268,79.6159032131,560.724203169,1674.08197825,2065.24814076,2455.50510367,5736.73704288,2937.99177312,0.392146348196,1.65019070653,0.236974004248,36.359401456,NA
"808","Macedonia","MKD",2000,12.8916705915,7.9220752051,3.20651413685,1161.85116072,1514.54883902,13.9204137606,2.09150518286,33.8484072362,2.72369055357,139.382628057,422.316072003,760.2527396,80.0592752607,1142.20714635,385.167218014,97.4001040767,651.016756954,2079.95450147,2245.83509417,2885.18392344,6431.09669308,3282.44348975,0.35647255722,0.671370437507,0.0642462995297,47.7285865268,NA
"809","Macedonia","MKD",2005,5.2176952437,2.91022913646,2.04665562194,1093.38910503,1499.57192387,6.22478932685,0.668398763857,20.0500676272,1.76994760952,119.508621521,489.147801365,585.349793958,90.8055100768,1149.93948194,464.779192922,93.6758154959,732.290684114,2504.01504409,2420.69129373,3229.84183614,6844.93261736,3538.82532943,0.30011371851,0.358638467299,0.0175951075431,66.5054226377,NA
"810","Macedonia","MKD",2006,4.34536263646,2.39304145102,1.92321411636,1064.84162662,1529.29436497,5.15096087581,0.503747308029,16.9634986241,1.54899730754,109.922103351,498.21803149,567.62718967,94.6593093333,1144.71456751,458.017521055,91.7294819676,741.230215538,2567.46834895,2420.82759289,3268.55284626,6899.94182341,3572.29322117,0.274284505555,0.292802660871,0.0122286887022,71.2603311783,NA
"811","Macedonia","MKD",2010,3.15767646909,1.63193895807,1.76243575823,955.532773578,1640.60228914,3.32509006892,0.270159359837,11.1844220581,1.13703312835,92.5332735388,528.852940815,540.42432508,108.453882389,1093.94237434,388.644861668,89.3606326328,766.783838682,2746.758783,2405.46492275,3404.86429,7039.76252389,3680.71931516,0.256488414011,0.176252689007,0.00532355689563,79.4226055608,NA
"812","Macedonia","MKD",2016,3.04119437899,1.53146459522,1.75113095673,751.287564371,1598.52760173,2.98025126718,0.223880573838,9.52439624027,0.891050523428,89.4999579554,534.218939021,592.851118054,120.35053595,1040.14057394,337.069242369,89.8114956902,795.334543278,2829.34388362,2488.76626028,3565.28796233,7281.20524799,3602.3611,0.249215451485,0.153255432934,0.00364872567334,85.464632758,NA
"813","Madagascar","MDG",1990,15607.4015434,14471.3862677,11663.240572,15432.9262319,5309.60331062,3608.57514715,337.629713031,29285.2718944,7526.37757758,7267.27504757,2092.22881928,3685.16119489,55.719559451,3433.77599273,2757.34892333,974.665360489,756.658293494,3305.64031153,2524.34100756,1958.49508351,12611.4993817,4603.29644426,128.608721881,627.887855879,2398.36016057,399.071080136,NA
"814","Madagascar","MDG",1995,15182.2709806,14112.6885116,11679.9836046,17251.9408532,6071.4474984,3441.84993117,282.495494443,29054.3976731,7131.29932646,7694.97234043,1995.88323345,3498.37407729,79.0165071187,4107.96944074,3255.98672315,1458.95512924,872.937392537,3736.25555059,3136.33194409,2148.34757554,14653.8537522,4994.21253437,155.026410653,624.202551965,2787.37563122,439.908134609,NA
"815","Madagascar","MDG",2000,17300.5368497,15971.8002306,12813.9659283,17512.070627,6334.2995324,3450.22485006,290.483920784,29697.1383121,6551.43963992,7966.32820744,1758.99927988,2718.76439043,112.822824028,4713.17781362,3718.65447391,2049.92253644,980.521428588,4213.02376768,3459.7846033,2464.55817197,16843.6124554,5296.04371485,183.980403968,662.527805246,2902.4311593,485.797917088,57.9
"816","Madagascar","MDG",2005,17039.2187318,15647.5235737,12524.0271053,17835.504097,6338.14944317,2900.84028877,256.550255875,28064.7181394,5091.28451077,8232.15035086,1582.96745127,2252.119168,166.688346928,5212.26469909,4126.46546308,2897.54592225,1081.96258405,4726.83203549,3648.61968618,2953.20000962,18722.5601504,5614.62274339,189.039246245,617.362587937,1963.67646327,538.461074853,69
"817","Madagascar","MDG",2006,17280.4556303,15878.1378131,12667.1835102,17886.2108159,6328.1427324,2922.59667597,255.400626134,28277.6232592,4994.96467751,8287.86797471,1521.64298385,2227.35345759,176.428225438,5259.10661764,4164.64494257,3063.2257087,1093.55025875,4815.76069122,3667.35079242,3030.20077848,18964.9259431,5637.5635395,188.949097189,619.648416,1924.60192725,546.00208932,61.4
"818","Madagascar","MDG",2010,18474.1885094,16939.9598411,13549.8946616,19630.49299,6795.63512831,3037.57506833,252.890687497,31715.1056725,5420.31360698,8686.61095256,1451.31201645,2672.85955352,230.886331545,5930.41400679,4672.52642768,3657.96830772,1226.17885415,5557.25735144,4092.94634225,3687.19295093,21462.0533806,6224.20640645,206.889209866,649.316240818,2344.13606585,625.247678646,63.3
"819","Madagascar","MDG",2016,15922.6360117,14505.3623438,12061.7841382,21146.0003806,8500.34924932,2337.16151695,183.34389312,25668.4420864,3928.8174569,8570.30462916,1474.03539408,3909.50883305,291.395476572,6941.98446371,5456.00976702,3814.88745665,1446.3661169,6801.5105311,4808.59760289,4955.85669075,25503.7850769,7158.57815748,213.389025018,466.200092747,1381.87854173,757.416579029,NA
"820","Malawi","MWI",1990,18911.4844493,16901.0308638,12983.1258025,12247.2945741,5104.13875243,5665.15092443,375.394709225,29967.6017381,7838.64693525,8384.97991258,1190.01640339,1481.15281479,262.499863948,1563.46881955,1222.20682246,14363.2361146,399.23968877,2287.74394357,1277.35898855,848.028332257,6261.72822638,2415.94450522,208.693148635,806.991342497,3670.09569142,307.57630952,NA
"821","Malawi","MWI",1995,15494.5106899,13897.3327058,11061.4556765,13097.1730443,5515.71742887,3961.31130162,242.048427999,26221.8601311,6458.97164634,7239.79152367,947.210086769,1746.87019885,615.063167451,2049.33774991,1641.45271479,32638.5686463,557.157109735,3341.68043521,1784.66159947,1089.46721446,8431.33729447,3340.06749633,209.880405522,698.946980851,2785.74686013,430.761726858,NA
